seed, starting_position, habit_result, habit_len, habit_reward, prey_trajectory, predator_trajectory
24,(0;8),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,-7;-1/-6;0/-5;1/-4;1/-3;1/-3;0/-2;0/0;0/-1;0
26,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,4;3/5;3/5;2/4;2/2;2/1;2
30,(4;11),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-3;-4/-3;-2/-2;-2/-2;-1/-2;0/-1;0/-1;1/-2;1/0;1/0;0
25,(0;0),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-4;7/-3;7/-2;7/-2;6/-2;4/-2;5/-2;3/-2;1/-2;0/-1;-1/-1;-2/-1;-4/0;-5
24,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/3;-5/3;-4/3;-3/3;-2/3;0/1;0/0;0/1;0
26,(0;0),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-7;7/-6;7/-4;7/-2;7/-1;6/-1;5/-1;3/0;2
25,(0;8),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-7;-1/-7;0/-5;0/-4;1/-3;1/-1;1/0;1/1;1/0;1/0;0
27,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,4;3/5;3/5;2/5;1/5;2/6;2/7;2/6;2/5;2/3;2/3;1/2;0/2;-2/2;-3/3;-3
31,(4;11),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-3;-4/-3;-3/-3;-1/-3;1/-2;2/0;2/1;2
25,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/3;-6/3;-4/3;-2/3;-1/3;0/2;0/1;0
28,(11;4),0,3,-100,0;7/0;6/0;5/0;4,4;3/4;4/3;4/1;4
32,(4;11),0,7,-100,0;7/0;6/1;6/1;5/1;4/1;3/0;3/0;2,-3;-4/-3;-3/-3;-4/-3;-2/-2;-2/-2;0/-1;0/-1;1
27,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-4;7/-3;7/-2;7/-2;6/-2;5/-2;3/-2;2/-2;1/-2;0/-2;-1/-1;-2/-1;-3/-1;-4
26,(10;14),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5,3;-7/3;-6/3;-5/3;-4/3;-5/3;-3/3;-1/1;-1/0;-1/0;0/1;0/1;-2/0;-3
26,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-7;-1/-7;0/-5;0/-4;1/-3;1/-1;1/0;1/-1;1
33,(4;11),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-3;-4/-2;-4/-2;-2/-2;-1/-2;1/-3;1/-1;1
28,(0;0),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-5;6/-3;6/-2;6/-1;5/-1;4/-1;3/-1;1/-1;0/-1;-1/-1;-2/-1;-3/0;-4/0;-5
29,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,4;3/4;4/4;5/4;6/4;7/3;7/2;6/2;4/2;3/2;2/2;1/2;0/2;-1/2;-2/2;-4
27,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/3;-6/3;-5/3;-4/3;-3/3;-1/2;0/1;0
27,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-7;-1/-7;0/-7;-1/-7;0/-5;0/-4;0/-2;0/-1;0
34,(4;11),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-3;-4/-3;-3/-3;-1/-3;0/-3;1/-2;1/-1;1
30,(11;4),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,4;3/5;3/5;4/5;3/4;3/2;3/0;3
28,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/3;-5/3;-3/3;-2/3;-1/3;0/2;0/1;0
28,(0;8),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,-7;-1/-6;0/-5;0/-4;0/-3;0/-3;-1/-3;0/-2;0/-1;0/0;0/0;-1
29,(0;0),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4,-7;7/-5;7/-4;7/-3;7/-2;7/-2;6/-2;5/-2;3/-2;2/-1;1/-1;-1/0;-2
31,(11;4),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,4;3/3;3/2;4/0;4/-1;4/-2;4/-1;3/-1;2/-1;1/-1;0/0;-1
29,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-6;0/-5;1/-4;1/-5;1/-4;1/-2;1
35,(4;11),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-3;-4/-3;-2/-3;-1/-2;-1/-2;0/-2;1/-1;1
29,(10;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,3;-7/3;-5/3;-3/3;-1/3;1/2;1/1;1
30,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-6;0/-5;0/-4;1/-3;1/-2;1/-1;1
30,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-4;7/-3;7/-2;7/-2;6/-2;5/-2;6/-2;5/-2;3/-2;2/-2;0/-2;-2/-2;-3/-1;-4
32,(11;4),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,4;3/4;2/3;2/2;3/2;2/0;2/1;2
36,(4;11),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4,-3;-4/-3;-3/-3;-2/-2;-2/-2;0/-2;1/0;1/0;0/1;0/0;0/0;-1/0;-2
30,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/3;-5/3;-4/3;-3/3;-1/3;0/2;0/1;0
31,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-7;0/-5;0/-4;0/-3;1/-2;1/-1;1
31,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-4;7/-2;7/-2;6/-2;5/-1;4/-1;2/0;1/0;2/0;0/0;-1/-1;-1/-1;-2/-1;-3
33,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,4;3/4;4/4;3/2;3/0;3/1;3/1;2/0;2/-1;2/0;2/0;1/1;1/1;-1/1;0/0;0
31,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/3;-6/3;-4/3;-2/3;-1/3;0/2;0/0;0/1;0
37,(4;11),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-3;-4/-3;-2/-3;-1/-3;0/-2;0/-2;1/0;1/-1;1
32,(0;8),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4,-7;-1/-7;0/-5;0/-4;0/-3;0/-2;1/-1;1/-2;1/0;1/0;0/0;-1/0;-2
32,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-5;7/-3;7/-2;6/-3;6/-2;6/-2;5/-2;3/-2;2/-3;2/-3;0/-2;-1/-2;-3/-2;-4
38,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-3;-4/-3;-3/-2;-3/-2;-2/-2;0/-1;1
32,(10;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,3;-7/3;-6/3;-4/3;-2/3;0/2;0/1;0
34,(11;4),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,4;3/4;2/3;2/2;3/0;3/0;4/0;3/0;2/0;1
33,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-7;0/-6;0/-5;0/-3;0/-2;0/-1;1
33,(0;0),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5,-7;7/-7;6/-5;6/-5;5/-3;5/-1;5/-1;4/-1;2/-1;3/-1;1/-1;-1/-1;-2/0;-3
35,(11;4),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,4;3/3;3/2;4/0;4/0;3/1;3/0;3/0;2/0;1
39,(4;11),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,-3;-4/-3;-3/-3;-2/-3;-1/-3;0/-2;1/-3;1/-3;0/-1;0/0;0/0;-1
34,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-7;0/-6;0/-5;0/-4;0/-2;0/-1;1
33,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,3;-7/2;-7/2;-6/2;-4/2;-3/2;-1/2;0/0;0/0;-1/-1;-1
34,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-4;7/-2;7/-2;6/-2;5/-1;4/-1;3/-1;2/-1;1/-1;2/0;2/0;1/0;-1/-1;-1
36,(11;4),0,3,-100,0;7/0;6/0;5/0;4,4;3/3;3/2;3/1;4
35,(0;8),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-7;-1/-6;0/-5;1/-5;2/-3;2/-2;2
34,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/3;-6/3;-4/3;-2/3;-1/3;0/1;0/0;0/0;1
35,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-4;7/-3;7/-2;7/-2;6/-2;4/-3;4/-2;3/-2;2/-2;0/-2;-1/-2;-2/-1;-3/-1;-5
40,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-3;-4/-2;-4/-2;-2/-2;-1/-2;1/-1;2
37,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,4;3/4;4/4;5/4;6/4;5/4;6/4;7/4;6/5;6/6;6/5;5/5;4/5;3/5;2/5;3
36,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-7;-1/-7;0/-5;0/-4;1/-3;1/-2;1/0;1/1;1
35,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,3;-7/3;-5/3;-4/2;-4/2;-3/2;-1/1;0/0;0/-1;0/0;0
41,(4;11),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-3;-4/-3;-3/-3;-1/-3;0/-3;1/-2;1/0;1/-1;1/-2;1/-1;1/-1;-1/0;-2/0;-1/0;-2/0;-3
36,(0;0),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,-7;7/-6;7/-4;7/-3;7/-2;7/-2;6/-2;4/-1;3/-1;1/0;0/0;-1
37,(0;8),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/1;1/1;0/1;-1/1;-2/1;-3,-7;-1/-6;0/-6;1/-4;1/-4;0/-2;0/-1;1/-1;0/1;0/1;-1/0;-1/1;-1
38,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,4;3/3;3/2;3/1;3/0;3/-1;3
42,(4;11),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-3;-4/-3;-3/-3;-4/-3;-3/-3;-2/-3;0/-1;0/0;0/-1;0/0;0
38,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-7;-1/-7;0/-6;0/-5;0/-4;0/-3;0/-1;0/-1;1
37,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-4;7/-3;7/-2;7/-2;5/-2;4/-1;3/-1;2/-1;0/-2;0/-1;-1/-1;-3/-2;-3/-1;-4
36,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/3;-6/3;-4/3;-3/3;-1/3;0/2;0/1;0
39,(11;4),0,3,-100,0;7/0;6/0;5/0;4,4;3/3;3/3;4/1;4
39,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-7;-1/-7;0/-7;-1/-6;0/-5;0/-4;0/-3;0/-1;0
37,(10;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,3;-7/3;-5/3;-3/3;-1/3;1/2;1/1;1
43,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-3;-4/-3;-2/-3;-1/-3;1/-2;2/-1;2
40,(11;4),0,4,-100,0;7/0;6/0;5/0;4/0;3,4;3/4;2/3;3/2;3/1;3
40,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-7;-1/-7;0/-6;0/-4;0/-3;1/-2;1/-2;0/-1;0
38,(0;0),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5,-7;7/-6;7/-5;7/-3;7/-2;7/-2;6/-2;4/-2;3/-1;2/-1;0/0;-1/0;-2/0;-3
38,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,3;-7/3;-6/3;-5/2;-5/2;-4/2;-3/2;-2/1;-2/1;-3/1;-2
41,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,4;3/5;3/5;4/5;3/3;3/2;3/0;3/-1;3/-1;2/-1;0/0;-1/0;0/0;-2/0;-3/0;-5
44,(4;11),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-3;-4/-3;-3/-3;-2/-3;-1/-2;-1/-2;1/0;1/0;2
41,(0;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;-1/-7;0/-6;0/-5;0/-4;0/-3;0/-2;0/0;0/0;1/0;2/0;0/0;-1/0;-2/0;-4/0;-5
42,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,4;3/4;2/3;3/1;3/0;3/0;4
39,(10;14),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4,3;-7/3;-6/3;-4/3;-3/3;-1/3;0/1;0/0;0/1;0/0;0/0;-1/0;-2
39,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-4;7/-2;7/-2;6/-2;5/-2;4/-2;3/-1;2/-1;1/-1;2/-1;1/-1;0/-1;-2/-1;-4
45,(4;11),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-3;-4/-3;-2/-3;0/-3;2/-1;2/0;2/1;2
42,(0;8),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,-7;-1/-7;0/-5;0/-4;0/-4;-1/-3;0/-1;0/0;0/-1;0/0;0/0;-1
43,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,4;3/3;3/4;3/5;3/3;3/1;3
40,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/4;-7/4;-5/4;-3/4;-2/3;-1/2;-1/1;-1
44,(11;4),0,4,-100,0;7/0;6/0;5/0;4/0;3,4;3/5;3/4;3/2;3/1;3
40,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-7;6/-6;6/-5;6/-4;6/-2;6/-2;5/-2;3/-1;2/-1;1/-1;0/-1;-2/-1;-3/0;-3/0;-4
43,(0;8),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-7;-1/-6;0/-5;1/-4;1/-2;1/-1;2
46,(4;11),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-3;-4/-3;-2/-3;-1/-3;1/-2;1/-1;2/-2;2/-1;2/-1;1/0;0
45,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,4;3/4;2/3;3/2;3/0;3/0;4
41,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/3;-6/3;-5/3;-3/3;-1/3;0/2;0/1;0
44,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-7;0/-6;0/-5;0/-4;0/-3;0/-1;0
47,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-3;-4/-3;-2/-3;-1/-3;1/-2;2/-1;2
45,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-6;0/-5;0/-4;0/-3;0/-3;1/-2;1
41,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-5;7/-4;7/-3;7/-2;6/-2;5/-2;3/-2;2/-1;1/-1;0/-1;-2/-1;-3/0;-4/0;-3
42,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/3;-6/3;-5/3;-4/3;-3/3;-1/2;-1/1;-1
46,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,4;3/5;3/5;4/4;4/3;4/2;4/1;3/1;2/1;1/1;0/2;0/1;-1/1;-2/1;-4/1;-5
48,(4;11),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-3;-4/-3;-2/-3;-1/-3;0/-3;-1/-3;0/-2;0/-2;1/-1;1/0;0
47,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,4;3/4;2/3;3/2;3/0;3/1;3
43,(10;14),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4,3;-7/3;-5/3;-3/3;-1/3;1/2;1/0;1/0;2/0;3/0;1/0;-1/0;-2
42,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-5;7/-3;7/-2;6/-2;5/-1;4/-2;4/-2;3/-2;1/-2;0/-1;-1/-1;-3/-1;-4/-1;-5
46,(0;8),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-7;-1/-6;0/-5;1/-3;1/-2;2/-1;2
48,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,4;3/4;4/5;4/4;4/2;4/1;4/1;3/1;2/1;1/2;1/1;0/1;-2/1;-3/1;-4/0;-5
49,(4;11),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-3;-4/-3;-2/-3;0/-3;2/-3;3/-1;3/-1;4/-2;4/-2;3/-2;2/-2;1/-3;1/-3;-1/-2;-2/-2;-3
44,(10;14),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4,3;-7/3;-6/3;-5/2;-5/2;-3/2;-2/3;-2/2;-2/1;-2/0;-2/0;-3/1;-3
43,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-4;7/-2;7/-2;6/-2;5/-2;4/-2;3/-1;2/-1;1/-1;2/-1;3/-1;2/-1;0/-1;1
47,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-6;0/-5;0/-4;1/-4;0/-2;0/-1;0
49,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,4;3/3;3/4;3/5;3/3;3/1;3/2;3/1;3/1;2/1;1/1;0/1;-2/0;-3/0;-4/0;-5
50,(4;11),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,-3;-4/-3;-5/-3;-4/-3;-3/-3;-2/-3;0/-2;0/-2;-1/-1;-1
50,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,4;3/4;2/3;2/2;3/0;3/1;3
45,(10;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,3;-7/3;-5/3;-3/3;-2/3;0/2;0/1;1
48,(0;8),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-7;-1/-6;0/-5;0/-4;0/-3;1/-2;1/-1;1/-2;1/0;1/0;0
44,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-7;7/-6;7/-5;7/-3;7/-3;6/-3;7/-3;5/-3;4/-3;3/-3;1/-3;0/-3;-1/-3;-3
49,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-7;-1/-6;0/-5;0/-4;0/-3;1/-1;1/0;1/-1;1
46,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,3;-7/3;-5/3;-4/3;-2/3;-1/3;0/2;0/0;0/0;-1/0;0/0;-1/0;-2/0;-3/1;-3/1;-5
50,(0;8),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,-7;-1/-7;-2/-7;0/-5;0/-3;0/-2;1/0;1/1;1/0;1
45,(0;0),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-7;7/-5;7/-4;7/-3;7/-2;7/-2;5/-1;4/-1;2/0;1/0;0
47,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/3;-5/3;-4/3;-3/3;-2/3;-1/2;-1/1;-1
48,(10;14),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,3;-7/3;-5/3;-4/3;-3/3;-2/3;-1/2;0/0;0/-1;0/0;0/0;-1
46,(0;0),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6,-7;7/-5;7/-3;7/-2;7/-2;6/-2;5/-2;4/-1;3/-1;2/-1;0/-1;-1/-1;-2/0;-3/0;-4
49,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/3;-5/3;-3/3;-2/3;0/4;0/3;0/2;0
47,(0;0),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,-7;7/-5;7/-4;7/-2;7/-1;6/-1;5/-1;3/0;2/0;1
50,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,3;-7/2;-7/2;-5/2;-3/2;-2/2;0/1;0/0;0/-1;0/0;0
48,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-5;6/-4;6/-3;6/-2;5/-2;4/-2;3/-1;2/-1;1/0;1/0;0/0;-1/0;-2/0;-3
49,(0;0),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;7/-5;7/-4;7/-2;7/-1;6/-1;4/0;3
50,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-5;7/-5;6/-4;6/-2;6/-3;6/-3;5/-3;4/-3;3/-3;1/-3;0/-2;-1/-2;-2/-1;-2
